"course_id","student_index","timing","question","value"
82294927,73,"Post","Predict",1
82294927,73,"Post","Decision",0
82294927,73,"Post","Understanding",0
82294927,73,"Post","Manage",0
82294927,73,"Post","Policy",0
82294927,73,"Post","IDK",0
82294927,74,"Pre","Predict",1
82294927,74,"Pre","Decision",1
82294927,74,"Pre","Understanding",0
82294927,74,"Pre","Manage",0
82294927,74,"Pre","Policy",0
82294927,74,"Pre","IDK",0
82294927,74,"Post","Predict",1
82294927,74,"Post","Decision",0
82294927,74,"Post","Understanding",0
82294927,74,"Post","Manage",0
82294927,74,"Post","Policy",0
82294927,74,"Post","IDK",0
82294927,75,"Pre","Predict",0
82294927,75,"Pre","Decision",0
82294927,75,"Pre","Understanding",0
82294927,75,"Pre","Manage",0
82294927,75,"Pre","Policy",0
82294927,75,"Pre","IDK",1
82294927,75,"Post","Predict",0
82294927,75,"Post","Decision",1
82294927,75,"Post","Understanding",0
82294927,75,"Post","Manage",0
82294927,75,"Post","Policy",0
82294927,75,"Post","IDK",0
82294927,76,"Pre","Predict",0
82294927,76,"Pre","Decision",0
82294927,76,"Pre","Understanding",0
82294927,76,"Pre","Manage",1
82294927,76,"Pre","Policy",0
82294927,76,"Pre","IDK",0
82294927,76,"Post","Predict",1
82294927,76,"Post","Decision",0
82294927,76,"Post","Understanding",0
82294927,76,"Post","Manage",0
82294927,76,"Post","Policy",0
82294927,76,"Post","IDK",0
82294927,77,"Pre","Predict",1
82294927,77,"Pre","Decision",1
82294927,77,"Pre","Understanding",0
82294927,77,"Pre","Manage",0
82294927,77,"Pre","Policy",0
82294927,77,"Pre","IDK",0
82294927,77,"Post","Predict",0
82294927,77,"Post","Decision",1
82294927,77,"Post","Understanding",0
82294927,77,"Post","Manage",0
82294927,77,"Post","Policy",0
82294927,77,"Post","IDK",0
82294927,78,"Pre","Predict",0
82294927,78,"Pre","Decision",0
82294927,78,"Pre","Understanding",0
82294927,78,"Pre","Manage",1
82294927,78,"Pre","Policy",0
82294927,78,"Pre","IDK",0
82294927,78,"Post","Predict",0
82294927,78,"Post","Decision",0
82294927,78,"Post","Understanding",0
82294927,78,"Post","Manage",1
82294927,78,"Post","Policy",0
82294927,78,"Post","IDK",0
82294927,79,"Pre","Predict",1
82294927,79,"Pre","Decision",0
82294927,79,"Pre","Understanding",0
82294927,79,"Pre","Manage",0
82294927,79,"Pre","Policy",0
82294927,79,"Pre","IDK",0
82294927,79,"Post","Predict",1
82294927,79,"Post","Decision",0
82294927,79,"Post","Understanding",0
82294927,79,"Post","Manage",0
82294927,79,"Post","Policy",0
82294927,79,"Post","IDK",0
82294927,80,"Pre","Predict",0
82294927,80,"Pre","Decision",0
82294927,80,"Pre","Understanding",0
82294927,80,"Pre","Manage",0
82294927,80,"Pre","Policy",0
82294927,80,"Pre","IDK",1
82294927,80,"Post","Predict",1
82294927,80,"Post","Decision",0
82294927,80,"Post","Understanding",0
82294927,80,"Post","Manage",0
82294927,80,"Post","Policy",0
82294927,80,"Post","IDK",0
82294927,81,"Pre","Predict",0
82294927,81,"Pre","Decision",0
82294927,81,"Pre","Understanding",0
82294927,81,"Pre","Manage",0
82294927,81,"Pre","Policy",0
82294927,81,"Pre","IDK",1
82294927,81,"Post","Predict",1
82294927,81,"Post","Decision",0
82294927,81,"Post","Understanding",0
82294927,81,"Post","Manage",0
82294927,81,"Post","Policy",0
82294927,81,"Post","IDK",0
82294927,82,"Pre","Predict",1
82294927,82,"Pre","Decision",0
82294927,82,"Pre","Understanding",0
82294927,82,"Pre","Manage",0
82294927,82,"Pre","Policy",0
82294927,82,"Pre","IDK",0
82294927,82,"Post","Predict",0
82294927,82,"Post","Decision",1
82294927,82,"Post","Understanding",0
82294927,82,"Post","Manage",0
82294927,82,"Post","Policy",0
82294927,82,"Post","IDK",0
82294927,83,"Pre","Predict",1
82294927,83,"Pre","Decision",0
82294927,83,"Pre","Understanding",0
82294927,83,"Pre","Manage",0
82294927,83,"Pre","Policy",0
82294927,83,"Pre","IDK",0
82294927,83,"Post","Predict",0
82294927,83,"Post","Decision",1
82294927,83,"Post","Understanding",0
82294927,83,"Post","Manage",0
82294927,83,"Post","Policy",0
82294927,83,"Post","IDK",0
82294927,84,"Pre","Predict",0
82294927,84,"Pre","Decision",0
82294927,84,"Pre","Understanding",0
82294927,84,"Pre","Manage",0
82294927,84,"Pre","Policy",0
82294927,84,"Pre","IDK",1
82294927,84,"Post","Predict",1
82294927,84,"Post","Decision",0
82294927,84,"Post","Understanding",1
82294927,84,"Post","Manage",0
82294927,84,"Post","Policy",0
82294927,84,"Post","IDK",0
82294927,85,"Pre","Predict",1
82294927,85,"Pre","Decision",0
82294927,85,"Pre","Understanding",0
82294927,85,"Pre","Manage",0
82294927,85,"Pre","Policy",0
82294927,85,"Pre","IDK",0
82294927,85,"Post","Predict",1
82294927,85,"Post","Decision",0
82294927,85,"Post","Understanding",1
82294927,85,"Post","Manage",0
82294927,85,"Post","Policy",0
82294927,85,"Post","IDK",0
82294927,86,"Pre","Predict",1
82294927,86,"Pre","Decision",0
82294927,86,"Pre","Understanding",0
82294927,86,"Pre","Manage",1
82294927,86,"Pre","Policy",0
82294927,86,"Pre","IDK",0
82294927,86,"Post","Predict",0
82294927,86,"Post","Decision",1
82294927,86,"Post","Understanding",0
82294927,86,"Post","Manage",1
82294927,86,"Post","Policy",0
82294927,86,"Post","IDK",0
82294927,87,"Pre","Predict",0
82294927,87,"Pre","Decision",0
82294927,87,"Pre","Understanding",0
82294927,87,"Pre","Manage",0
82294927,87,"Pre","Policy",0
82294927,87,"Pre","IDK",1
82294927,87,"Post","Predict",1
82294927,87,"Post","Decision",0
82294927,87,"Post","Understanding",0
82294927,87,"Post","Manage",0
82294927,87,"Post","Policy",0
82294927,87,"Post","IDK",0
82294927,88,"Pre","Predict",0
82294927,88,"Pre","Decision",0
82294927,88,"Pre","Understanding",0
82294927,88,"Pre","Manage",0
82294927,88,"Pre","Policy",0
82294927,88,"Pre","IDK",1
82294927,88,"Post","Predict",0
82294927,88,"Post","Decision",0
82294927,88,"Post","Understanding",0
82294927,88,"Post","Manage",0
82294927,88,"Post","Policy",0
82294927,88,"Post","IDK",1
82294927,89,"Pre","Predict",0
82294927,89,"Pre","Decision",0
82294927,89,"Pre","Understanding",0
82294927,89,"Pre","Manage",0
82294927,89,"Pre","Policy",0
82294927,89,"Pre","IDK",1
82294927,89,"Post","Predict",1
82294927,89,"Post","Decision",0
82294927,89,"Post","Understanding",0
82294927,89,"Post","Manage",0
82294927,89,"Post","Policy",0
82294927,89,"Post","IDK",0
82294927,90,"Pre","Predict",0
82294927,90,"Pre","Decision",0
82294927,90,"Pre","Understanding",0
82294927,90,"Pre","Manage",0
82294927,90,"Pre","Policy",0
82294927,90,"Pre","IDK",1
82294927,90,"Post","Predict",0
82294927,90,"Post","Decision",0
82294927,90,"Post","Understanding",0
82294927,90,"Post","Manage",0
82294927,90,"Post","Policy",0
82294927,90,"Post","IDK",1
82294927,91,"Pre","Predict",0
82294927,91,"Pre","Decision",0
82294927,91,"Pre","Understanding",0
82294927,91,"Pre","Manage",0
82294927,91,"Pre","Policy",0
82294927,91,"Pre","IDK",1
82294927,91,"Post","Predict",1
82294927,91,"Post","Decision",1
82294927,91,"Post","Understanding",0
82294927,91,"Post","Manage",0
82294927,91,"Post","Policy",0
82294927,91,"Post","IDK",0
82294927,93,"Pre","Predict",0
82294927,93,"Pre","Decision",0
82294927,93,"Pre","Understanding",0
82294927,93,"Pre","Manage",0
82294927,93,"Pre","Policy",0
82294927,93,"Pre","IDK",1
82294927,93,"Post","Predict",0
82294927,93,"Post","Decision",0
82294927,93,"Post","Understanding",0
82294927,93,"Post","Manage",0
82294927,93,"Post","Policy",0
82294927,93,"Post","IDK",1
82294927,94,"Pre","Predict",0
82294927,94,"Pre","Decision",0
82294927,94,"Pre","Understanding",0
82294927,94,"Pre","Manage",0
82294927,94,"Pre","Policy",0
82294927,94,"Pre","IDK",1
82294927,94,"Post","Predict",1
82294927,94,"Post","Decision",0
82294927,94,"Post","Understanding",0
82294927,94,"Post","Manage",0
82294927,94,"Post","Policy",0
82294927,94,"Post","IDK",0
82294927,95,"Pre","Predict",0
82294927,95,"Pre","Decision",0
82294927,95,"Pre","Understanding",0
82294927,95,"Pre","Manage",0
82294927,95,"Pre","Policy",0
82294927,95,"Pre","IDK",1
82294927,95,"Post","Predict",0
82294927,95,"Post","Decision",0
82294927,95,"Post","Understanding",0
82294927,95,"Post","Manage",0
82294927,95,"Post","Policy",0
82294927,95,"Post","IDK",1
82294927,96,"Pre","Predict",1
82294927,96,"Pre","Decision",0
82294927,96,"Pre","Understanding",0
82294927,96,"Pre","Manage",0
82294927,96,"Pre","Policy",0
82294927,96,"Pre","IDK",0
82294927,96,"Post","Predict",1
82294927,96,"Post","Decision",0
82294927,96,"Post","Understanding",0
82294927,96,"Post","Manage",0
82294927,96,"Post","Policy",0
82294927,96,"Post","IDK",0
82294927,97,"Pre","Predict",0
82294927,97,"Pre","Decision",0
82294927,97,"Pre","Understanding",0
82294927,97,"Pre","Manage",1
82294927,97,"Pre","Policy",0
82294927,97,"Pre","IDK",0
82294927,97,"Post","Predict",1
82294927,97,"Post","Decision",0
82294927,97,"Post","Understanding",1
82294927,97,"Post","Manage",0
82294927,97,"Post","Policy",0
82294927,97,"Post","IDK",0
82294927,98,"Pre","Predict",1
82294927,98,"Pre","Decision",0
82294927,98,"Pre","Understanding",0
82294927,98,"Pre","Manage",0
82294927,98,"Pre","Policy",0
82294927,98,"Pre","IDK",0
82294927,98,"Post","Predict",1
82294927,98,"Post","Decision",0
82294927,98,"Post","Understanding",0
82294927,98,"Post","Manage",0
82294927,98,"Post","Policy",0
82294927,98,"Post","IDK",0
82294927,99,"Pre","Predict",0
82294927,99,"Pre","Decision",0
82294927,99,"Pre","Understanding",0
82294927,99,"Pre","Manage",0
82294927,99,"Pre","Policy",0
82294927,99,"Pre","IDK",1
82294927,99,"Post","Predict",1
82294927,99,"Post","Decision",1
82294927,99,"Post","Understanding",0
82294927,99,"Post","Manage",0
82294927,99,"Post","Policy",0
82294927,99,"Post","IDK",0
82294927,100,"Pre","Predict",1
82294927,100,"Pre","Decision",0
82294927,100,"Pre","Understanding",0
82294927,100,"Pre","Manage",0
82294927,100,"Pre","Policy",0
82294927,100,"Pre","IDK",0
82294927,100,"Post","Predict",0
82294927,100,"Post","Decision",1
82294927,100,"Post","Understanding",0
82294927,100,"Post","Manage",0
82294927,100,"Post","Policy",0
82294927,100,"Post","IDK",0
82294927,101,"Pre","Predict",0
82294927,101,"Pre","Decision",0
82294927,101,"Pre","Understanding",0
82294927,101,"Pre","Manage",1
82294927,101,"Pre","Policy",0
82294927,101,"Pre","IDK",0
82294927,101,"Post","Predict",1
82294927,101,"Post","Decision",0
82294927,101,"Post","Understanding",0
82294927,101,"Post","Manage",1
82294927,101,"Post","Policy",0
82294927,101,"Post","IDK",0
82294927,102,"Pre","Predict",0
82294927,102,"Pre","Decision",1
82294927,102,"Pre","Understanding",0
82294927,102,"Pre","Manage",0
82294927,102,"Pre","Policy",0
82294927,102,"Pre","IDK",0
82294927,102,"Post","Predict",1
82294927,102,"Post","Decision",0
82294927,102,"Post","Understanding",0
82294927,102,"Post","Manage",0
82294927,102,"Post","Policy",0
82294927,102,"Post","IDK",0
82294927,103,"Pre","Predict",0
82294927,103,"Pre","Decision",0
82294927,103,"Pre","Understanding",0
82294927,103,"Pre","Manage",1
82294927,103,"Pre","Policy",0
82294927,103,"Pre","IDK",0
82294927,103,"Post","Predict",0
82294927,103,"Post","Decision",1
82294927,103,"Post","Understanding",0
82294927,103,"Post","Manage",0
82294927,103,"Post","Policy",0
82294927,103,"Post","IDK",0
82294927,104,"Pre","Predict",1
82294927,104,"Pre","Decision",0
82294927,104,"Pre","Understanding",0
82294927,104,"Pre","Manage",0
82294927,104,"Pre","Policy",0
82294927,104,"Pre","IDK",0
82294927,104,"Post","Predict",0
82294927,104,"Post","Decision",0
82294927,104,"Post","Understanding",0
82294927,104,"Post","Manage",0
82294927,104,"Post","Policy",0
82294927,104,"Post","IDK",0
82294927,105,"Pre","Predict",1
82294927,105,"Pre","Decision",0
82294927,105,"Pre","Understanding",0
82294927,105,"Pre","Manage",0
82294927,105,"Pre","Policy",0
82294927,105,"Pre","IDK",0
82294927,105,"Post","Predict",0
82294927,105,"Post","Decision",1
82294927,105,"Post","Understanding",0
82294927,105,"Post","Manage",0
82294927,105,"Post","Policy",0
82294927,105,"Post","IDK",0
82294927,106,"Pre","Predict",1
82294927,106,"Pre","Decision",0
82294927,106,"Pre","Understanding",0
82294927,106,"Pre","Manage",0
82294927,106,"Pre","Policy",0
82294927,106,"Pre","IDK",0
82294927,106,"Post","Predict",1
82294927,106,"Post","Decision",0
82294927,106,"Post","Understanding",0
82294927,106,"Post","Manage",0
82294927,106,"Post","Policy",0
82294927,106,"Post","IDK",0
82294927,108,"Pre","Predict",1
82294927,108,"Pre","Decision",1
82294927,108,"Pre","Understanding",0
82294927,108,"Pre","Manage",0
82294927,108,"Pre","Policy",0
82294927,108,"Pre","IDK",0
82294927,108,"Post","Predict",0
82294927,108,"Post","Decision",1
82294927,108,"Post","Understanding",0
82294927,108,"Post","Manage",0
82294927,108,"Post","Policy",0
82294927,108,"Post","IDK",0
82294927,109,"Pre","Predict",0
82294927,109,"Pre","Decision",0
82294927,109,"Pre","Understanding",0
82294927,109,"Pre","Manage",0
82294927,109,"Pre","Policy",0
82294927,109,"Pre","IDK",1
82294927,109,"Post","Predict",1
82294927,109,"Post","Decision",0
82294927,109,"Post","Understanding",0
82294927,109,"Post","Manage",0
82294927,109,"Post","Policy",0
82294927,109,"Post","IDK",0
82294927,110,"Pre","Predict",1
82294927,110,"Pre","Decision",1
82294927,110,"Pre","Understanding",0
82294927,110,"Pre","Manage",0
82294927,110,"Pre","Policy",0
82294927,110,"Pre","IDK",0
82294927,110,"Post","Predict",0
82294927,110,"Post","Decision",1
82294927,110,"Post","Understanding",1
82294927,110,"Post","Manage",0
82294927,110,"Post","Policy",0
82294927,110,"Post","IDK",0
82294927,111,"Pre","Predict",1
82294927,111,"Pre","Decision",0
82294927,111,"Pre","Understanding",0
82294927,111,"Pre","Manage",0
82294927,111,"Pre","Policy",0
82294927,111,"Pre","IDK",0
82294927,111,"Post","Predict",0
82294927,111,"Post","Decision",0
82294927,111,"Post","Understanding",0
82294927,111,"Post","Manage",1
82294927,111,"Post","Policy",0
82294927,111,"Post","IDK",0
82294927,112,"Pre","Predict",0
82294927,112,"Pre","Decision",0
82294927,112,"Pre","Understanding",0
82294927,112,"Pre","Manage",0
82294927,112,"Pre","Policy",0
82294927,112,"Pre","IDK",1
82294927,112,"Post","Predict",1
82294927,112,"Post","Decision",1
82294927,112,"Post","Understanding",0
82294927,112,"Post","Manage",1
82294927,112,"Post","Policy",0
82294927,112,"Post","IDK",0
82294927,114,"Pre","Predict",1
82294927,114,"Pre","Decision",0
82294927,114,"Pre","Understanding",0
82294927,114,"Pre","Manage",0
82294927,114,"Pre","Policy",0
82294927,114,"Pre","IDK",0
82294927,114,"Post","Predict",0
82294927,114,"Post","Decision",1
82294927,114,"Post","Understanding",0
82294927,114,"Post","Manage",0
82294927,114,"Post","Policy",0
82294927,114,"Post","IDK",0
82294927,115,"Pre","Predict",1
82294927,115,"Pre","Decision",0
82294927,115,"Pre","Understanding",0
82294927,115,"Pre","Manage",0
82294927,115,"Pre","Policy",0
82294927,115,"Pre","IDK",0
82294927,115,"Post","Predict",1
82294927,115,"Post","Decision",1
82294927,115,"Post","Understanding",0
82294927,115,"Post","Manage",0
82294927,115,"Post","Policy",0
82294927,115,"Post","IDK",0
82294927,117,"Pre","Predict",1
82294927,117,"Pre","Decision",0
82294927,117,"Pre","Understanding",0
82294927,117,"Pre","Manage",1
82294927,117,"Pre","Policy",0
82294927,117,"Pre","IDK",0
82294927,117,"Post","Predict",1
82294927,117,"Post","Decision",1
82294927,117,"Post","Understanding",0
82294927,117,"Post","Manage",0
82294927,117,"Post","Policy",0
82294927,117,"Post","IDK",0
82294927,118,"Pre","Predict",0
82294927,118,"Pre","Decision",0
82294927,118,"Pre","Understanding",0
82294927,118,"Pre","Manage",0
82294927,118,"Pre","Policy",0
82294927,118,"Pre","IDK",1
82294927,118,"Post","Predict",1
82294927,118,"Post","Decision",0
82294927,118,"Post","Understanding",0
82294927,118,"Post","Manage",0
82294927,118,"Post","Policy",0
82294927,118,"Post","IDK",0
82294927,119,"Pre","Predict",1
82294927,119,"Pre","Decision",0
82294927,119,"Pre","Understanding",0
82294927,119,"Pre","Manage",1
82294927,119,"Pre","Policy",0
82294927,119,"Pre","IDK",0
82294927,119,"Post","Predict",1
82294927,119,"Post","Decision",0
82294927,119,"Post","Understanding",0
82294927,119,"Post","Manage",0
82294927,119,"Post","Policy",0
82294927,119,"Post","IDK",0
82294927,120,"Pre","Predict",0
82294927,120,"Pre","Decision",0
82294927,120,"Pre","Understanding",1
82294927,120,"Pre","Manage",0
82294927,120,"Pre","Policy",0
82294927,120,"Pre","IDK",0
82294927,120,"Post","Predict",1
82294927,120,"Post","Decision",1
82294927,120,"Post","Understanding",0
82294927,120,"Post","Manage",0
82294927,120,"Post","Policy",0
82294927,120,"Post","IDK",0
82294927,121,"Pre","Predict",0
82294927,121,"Pre","Decision",1
82294927,121,"Pre","Understanding",1
82294927,121,"Pre","Manage",1
82294927,121,"Pre","Policy",0
82294927,121,"Pre","IDK",0
82294927,121,"Post","Predict",0
82294927,121,"Post","Decision",1
82294927,121,"Post","Understanding",0
82294927,121,"Post","Manage",1
82294927,121,"Post","Policy",0
82294927,121,"Post","IDK",0
82294927,123,"Pre","Predict",1
82294927,123,"Pre","Decision",0
82294927,123,"Pre","Understanding",0
82294927,123,"Pre","Manage",0
82294927,123,"Pre","Policy",0
82294927,123,"Pre","IDK",0
82294927,123,"Post","Predict",1
82294927,123,"Post","Decision",0
82294927,123,"Post","Understanding",0
82294927,123,"Post","Manage",0
82294927,123,"Post","Policy",0
82294927,123,"Post","IDK",0
82294927,124,"Pre","Predict",1
82294927,124,"Pre","Decision",0
82294927,124,"Pre","Understanding",0
82294927,124,"Pre","Manage",0
82294927,124,"Pre","Policy",0
82294927,124,"Pre","IDK",0
82294927,124,"Post","Predict",1
82294927,124,"Post","Decision",0
82294927,124,"Post","Understanding",0
82294927,124,"Post","Manage",0
82294927,124,"Post","Policy",0
82294927,124,"Post","IDK",0
82294927,125,"Pre","Predict",0
82294927,125,"Pre","Decision",0
82294927,125,"Pre","Understanding",0
82294927,125,"Pre","Manage",0
82294927,125,"Pre","Policy",0
82294927,125,"Pre","IDK",1
82294927,125,"Post","Predict",0
82294927,125,"Post","Decision",0
82294927,125,"Post","Understanding",0
82294927,125,"Post","Manage",0
82294927,125,"Post","Policy",0
82294927,125,"Post","IDK",0
82294927,126,"Pre","Predict",1
82294927,126,"Pre","Decision",0
82294927,126,"Pre","Understanding",0
82294927,126,"Pre","Manage",1
82294927,126,"Pre","Policy",0
82294927,126,"Pre","IDK",0
82294927,126,"Post","Predict",1
82294927,126,"Post","Decision",0
82294927,126,"Post","Understanding",0
82294927,126,"Post","Manage",1
82294927,126,"Post","Policy",0
82294927,126,"Post","IDK",0
82294927,127,"Pre","Predict",0
82294927,127,"Pre","Decision",0
82294927,127,"Pre","Understanding",0
82294927,127,"Pre","Manage",0
82294927,127,"Pre","Policy",0
82294927,127,"Pre","IDK",1
82294927,127,"Post","Predict",1
82294927,127,"Post","Decision",0
82294927,127,"Post","Understanding",1
82294927,127,"Post","Manage",0
82294927,127,"Post","Policy",0
82294927,127,"Post","IDK",0
82294927,128,"Pre","Predict",1
82294927,128,"Pre","Decision",0
82294927,128,"Pre","Understanding",1
82294927,128,"Pre","Manage",0
82294927,128,"Pre","Policy",0
82294927,128,"Pre","IDK",0
82294927,128,"Post","Predict",1
82294927,128,"Post","Decision",0
82294927,128,"Post","Understanding",0
82294927,128,"Post","Manage",0
82294927,128,"Post","Policy",0
82294927,128,"Post","IDK",0
82294927,129,"Pre","Predict",1
82294927,129,"Pre","Decision",0
82294927,129,"Pre","Understanding",1
82294927,129,"Pre","Manage",0
82294927,129,"Pre","Policy",0
82294927,129,"Pre","IDK",0
82294927,129,"Post","Predict",1
82294927,129,"Post","Decision",0
82294927,129,"Post","Understanding",0
82294927,129,"Post","Manage",1
82294927,129,"Post","Policy",0
82294927,129,"Post","IDK",0
82294927,130,"Pre","Predict",1
82294927,130,"Pre","Decision",0
82294927,130,"Pre","Understanding",0
82294927,130,"Pre","Manage",0
82294927,130,"Pre","Policy",0
82294927,130,"Pre","IDK",0
82294927,130,"Post","Predict",1
82294927,130,"Post","Decision",0
82294927,130,"Post","Understanding",0
82294927,130,"Post","Manage",0
82294927,130,"Post","Policy",0
82294927,130,"Post","IDK",0
82294927,131,"Pre","Predict",0
82294927,131,"Pre","Decision",0
82294927,131,"Pre","Understanding",0
82294927,131,"Pre","Manage",0
82294927,131,"Pre","Policy",0
82294927,131,"Pre","IDK",1
82294927,131,"Post","Predict",1
82294927,131,"Post","Decision",0
82294927,131,"Post","Understanding",0
82294927,131,"Post","Manage",0
82294927,131,"Post","Policy",0
82294927,131,"Post","IDK",0
82294927,132,"Pre","Predict",0
82294927,132,"Pre","Decision",0
82294927,132,"Pre","Understanding",0
82294927,132,"Pre","Manage",0
82294927,132,"Pre","Policy",0
82294927,132,"Pre","IDK",1
82294927,132,"Post","Predict",0
82294927,132,"Post","Decision",1
82294927,132,"Post","Understanding",0
82294927,132,"Post","Manage",0
82294927,132,"Post","Policy",0
82294927,132,"Post","IDK",0
82294927,133,"Pre","Predict",1
82294927,133,"Pre","Decision",0
82294927,133,"Pre","Understanding",0
82294927,133,"Pre","Manage",0
82294927,133,"Pre","Policy",0
82294927,133,"Pre","IDK",0
82294927,133,"Post","Predict",1
82294927,133,"Post","Decision",1
82294927,133,"Post","Understanding",0
82294927,133,"Post","Manage",0
82294927,133,"Post","Policy",0
82294927,133,"Post","IDK",0
82294927,134,"Pre","Predict",1
82294927,134,"Pre","Decision",0
82294927,134,"Pre","Understanding",0
82294927,134,"Pre","Manage",0
82294927,134,"Pre","Policy",0
82294927,134,"Pre","IDK",0
82294927,134,"Post","Predict",1
82294927,134,"Post","Decision",0
82294927,134,"Post","Understanding",0
82294927,134,"Post","Manage",0
82294927,134,"Post","Policy",0
82294927,134,"Post","IDK",0
82294927,137,"Pre","Predict",0
82294927,137,"Pre","Decision",0
82294927,137,"Pre","Understanding",0
82294927,137,"Pre","Manage",0
82294927,137,"Pre","Policy",0
82294927,137,"Pre","IDK",1
82294927,137,"Post","Predict",1
82294927,137,"Post","Decision",0
82294927,137,"Post","Understanding",0
82294927,137,"Post","Manage",0
82294927,137,"Post","Policy",0
82294927,137,"Post","IDK",0
82294927,139,"Pre","Predict",0
82294927,139,"Pre","Decision",0
82294927,139,"Pre","Understanding",0
82294927,139,"Pre","Manage",0
82294927,139,"Pre","Policy",0
82294927,139,"Pre","IDK",1
82294927,139,"Post","Predict",1
82294927,139,"Post","Decision",0
82294927,139,"Post","Understanding",0
82294927,139,"Post","Manage",0
82294927,139,"Post","Policy",0
82294927,139,"Post","IDK",0
82294927,140,"Pre","Predict",1
82294927,140,"Pre","Decision",0
82294927,140,"Pre","Understanding",0
82294927,140,"Pre","Manage",0
82294927,140,"Pre","Policy",0
82294927,140,"Pre","IDK",0
82294927,140,"Post","Predict",0
82294927,140,"Post","Decision",1
82294927,140,"Post","Understanding",0
82294927,140,"Post","Manage",0
82294927,140,"Post","Policy",0
82294927,140,"Post","IDK",0
82294927,141,"Pre","Predict",0
82294927,141,"Pre","Decision",1
82294927,141,"Pre","Understanding",1
82294927,141,"Pre","Manage",0
82294927,141,"Pre","Policy",0
82294927,141,"Pre","IDK",0
82294927,141,"Post","Predict",0
82294927,141,"Post","Decision",1
82294927,141,"Post","Understanding",0
82294927,141,"Post","Manage",0
82294927,141,"Post","Policy",0
82294927,141,"Post","IDK",0
82294927,142,"Pre","Predict",1
82294927,142,"Pre","Decision",0
82294927,142,"Pre","Understanding",0
82294927,142,"Pre","Manage",0
82294927,142,"Pre","Policy",0
82294927,142,"Pre","IDK",0
82294927,142,"Post","Predict",1
82294927,142,"Post","Decision",0
82294927,142,"Post","Understanding",0
82294927,142,"Post","Manage",0
82294927,142,"Post","Policy",0
82294927,142,"Post","IDK",0
82294927,143,"Pre","Predict",0
82294927,143,"Pre","Decision",0
82294927,143,"Pre","Understanding",0
82294927,143,"Pre","Manage",0
82294927,143,"Pre","Policy",0
82294927,143,"Pre","IDK",1
82294927,143,"Post","Predict",1
82294927,143,"Post","Decision",1
82294927,143,"Post","Understanding",0
82294927,143,"Post","Manage",0
82294927,143,"Post","Policy",0
82294927,143,"Post","IDK",0
82294927,144,"Pre","Predict",0
82294927,144,"Pre","Decision",0
82294927,144,"Pre","Understanding",0
82294927,144,"Pre","Manage",1
82294927,144,"Pre","Policy",0
82294927,144,"Pre","IDK",0
82294927,144,"Post","Predict",0
82294927,144,"Post","Decision",1
82294927,144,"Post","Understanding",1
82294927,144,"Post","Manage",1
82294927,144,"Post","Policy",0
82294927,144,"Post","IDK",0
82294927,145,"Pre","Predict",0
82294927,145,"Pre","Decision",0
82294927,145,"Pre","Understanding",0
82294927,145,"Pre","Manage",0
82294927,145,"Pre","Policy",0
82294927,145,"Pre","IDK",1
82294927,145,"Post","Predict",0
82294927,145,"Post","Decision",0
82294927,145,"Post","Understanding",0
82294927,145,"Post","Manage",0
82294927,145,"Post","Policy",0
82294927,145,"Post","IDK",1
82294927,146,"Pre","Predict",1
82294927,146,"Pre","Decision",0
82294927,146,"Pre","Understanding",0
82294927,146,"Pre","Manage",0
82294927,146,"Pre","Policy",0
82294927,146,"Pre","IDK",0
82294927,146,"Post","Predict",0
82294927,146,"Post","Decision",1
82294927,146,"Post","Understanding",0
82294927,146,"Post","Manage",0
82294927,146,"Post","Policy",0
82294927,146,"Post","IDK",0
82294927,147,"Pre","Predict",0
82294927,147,"Pre","Decision",0
82294927,147,"Pre","Understanding",0
82294927,147,"Pre","Manage",0
82294927,147,"Pre","Policy",0
82294927,147,"Pre","IDK",1
82294927,147,"Post","Predict",1
82294927,147,"Post","Decision",0
82294927,147,"Post","Understanding",0
82294927,147,"Post","Manage",0
82294927,147,"Post","Policy",0
82294927,147,"Post","IDK",0
82294927,148,"Pre","Predict",0
82294927,148,"Pre","Decision",0
82294927,148,"Pre","Understanding",0
82294927,148,"Pre","Manage",0
82294927,148,"Pre","Policy",0
82294927,148,"Pre","IDK",1
82294927,148,"Post","Predict",0
82294927,148,"Post","Decision",0
82294927,148,"Post","Understanding",0
82294927,148,"Post","Manage",0
82294927,148,"Post","Policy",0
82294927,148,"Post","IDK",0
82294927,149,"Pre","Predict",0
82294927,149,"Pre","Decision",0
82294927,149,"Pre","Understanding",0
82294927,149,"Pre","Manage",1
82294927,149,"Pre","Policy",0
82294927,149,"Pre","IDK",0
82294927,149,"Post","Predict",0
82294927,149,"Post","Decision",1
82294927,149,"Post","Understanding",0
82294927,149,"Post","Manage",0
82294927,149,"Post","Policy",0
82294927,149,"Post","IDK",0
82294927,150,"Pre","Predict",1
82294927,150,"Pre","Decision",0
82294927,150,"Pre","Understanding",0
82294927,150,"Pre","Manage",0
82294927,150,"Pre","Policy",0
82294927,150,"Pre","IDK",0
82294927,150,"Post","Predict",1
82294927,150,"Post","Decision",0
82294927,150,"Post","Understanding",0
82294927,150,"Post","Manage",0
82294927,150,"Post","Policy",0
82294927,150,"Post","IDK",0
82294927,151,"Pre","Predict",1
82294927,151,"Pre","Decision",1
82294927,151,"Pre","Understanding",0
82294927,151,"Pre","Manage",0
82294927,151,"Pre","Policy",0
